stand,plot,tag,species,status,dbh17
RP47,RP47_3,,PIRE,C,19.2
RP47,RP47_3,,PIRE,C,19.2
RP47,RP47_3,,PIRE,C,19.4
RP47,RP47_3,,PIRE,C,19.6
RP47,RP47_3,,PIRE,I,19.7
RP47,RP47_3,,PIRE,C,19.9
RP47,RP47_3,,PIRE,I,20
RP47,RP47_3,,PIRE,C,20.1
RP47,RP47_3,,ACRU,I,8
RP47,RP47_3,,PIRE,C,20.2
RP47,RP47_3,,PIRE,C,20.2
RP47,RP47_3,,ACRU,I,8.4
RP47,RP47_3,,PIRE,C,20.4
RP47,RP47_3,,PIRE,C,20.5
RP47,RP47_3,,PIRE,C,20.5
RP47,RP47_3,,PIRE,C,20.8
RP47,RP47_3,,PIRE,C,20.9
RP47,RP47_3,,PIRE,C,20.9
RP47,RP47_3,,PIRE,C,21
RP47,RP47_3,,PIRE,C,21.1
RP47,RP47_3,,PIRE,C,21.1
RP47,RP47_3,,PIRE,C,21.1
RP47,RP47_3,,PIRE,C,21.2
RP47,RP47_3,,PIRE,C,21.3
RP47,RP47_3,,PIRE,C,21.3
RP47,RP47_3,,PIRE,C,21.3
RP47,RP47_3,,PIRE,C,22
RP47,RP47_3,,PIRE,C,22.3
RP47,RP47_3,,PIRE,C,22.4
RP47,RP47_3,,PIRE,C,22.5
RP47,RP47_3,,PIRE,C,22.6
RP47,RP47_3,,PIRE,C,22.9
RP47,RP47_3,,PIRE,C,22.9
RP47,RP47_3,,PIRE,C,23.1
RP47,RP47_3,,PIRE,C,23.4
RP47,RP47_3,,ACRU,I,15.6
RP47,RP47_3,,PIRE,C,23.7
RP47,RP47_3,,PIRE,C,24
RP47,RP47_3,,PIRE,C,24
RP47,RP47_3,,PIRE,C,24.1
RP47,RP47_3,,PIRE,C,24.2
RP47,RP47_3,,PIRE,C,24.5
RP47,RP47_3,,PIRE,C,24.7
RP47,RP47_3,,PIRE,C,25.7
RP47,RP47_3,,PIRE,C,26.2
RP47,RP47_3,,PIRE,C,26.4
RP47,RP47_3,,PIRE,C,26.8
RP47,RP47_3,,PIRE,C,29.3
RP47,RP47_3,,PIRE,C,29.5
RP47,RP47_3,,PIRE,C,29.6
RP47,RP47_3,,PIRE,C,30.1
RP47,RP47_3,,PIRE,C,31
RP47,RP47_3,,POGR,C,20.3
RP47,RP47_3,,POGR,C,21
RP47,RP47_3,,POGR,C,21.5
RP47,RP47_3,,POGR,C,21.8
RP47,RP47_3,,QURU,I,20.4
RP47,RP47_3,,POGR,C,25.1
RP47,RP47_3,,QURU,I,23.4
RP47,RP47_3,,QURU,C,23.5
RP47,RP47_3,,QURU,C,23.6
RP47,RP47_3,,QURU,C,26.9
RP47,RP47_3,,QURU,C,28.6
RP47,RP47_3,,POGR,D,31.9
RP47,RP47_3,,QURU,C,29.4
RP47,RP47_3,,QURU,C,31.8
RP47,RP47_3,,QURU,C,32.2
RP47,RP47_3,,QURU,C,36.3
RP47,RP47_3,,PIRE,I,8.1
RP47,RP47_3,,PIRE,I,8.4
RP47,RP47_3,,PIRE,I,8.5
RP47,RP47_3,,PIRE,I,8.9
RP47,RP47_3,,PIRE,I,9.1
RP47,RP47_3,,PIRE,I,9.1
RP47,RP47_3,,PIRE,I,9.6
RP47,RP47_3,,PIRE,I,9.8
RP47,RP47_3,,PIRE,I,10
RP47,RP47_3,,PIRE,I,10.1
RP47,RP47_3,,PIRE,I,10.4
RP47,RP47_3,,PIRE,I,10.6
RP47,RP47_3,,PIRE,I,10.6
RP47,RP47_3,,PIRE,I,11.2
RP47,RP47_3,,PIRE,I,11.7
RP47,RP47_3,,PIRE,I,11.8
RP47,RP47_3,,PIRE,I,11.8
RP47,RP47_3,,PIRE,I,11.9
RP47,RP47_3,,PIRE,I,11.9
RP47,RP47_3,,PIRE,I,12
RP47,RP47_3,,PIRE,I,12.3
RP73,RP73_1,,PIRE,O,8.2
RP73,RP73_1,,PIRE,I,9
RP73,RP73_1,,PIRE,I,9.7
RP73,RP73_1,,PIRE,I,9.7
RP73,RP73_1,,PIRE,O,10.5
RP73,RP73_1,,PIBA,O,10.6
RP73,RP73_1,,PIRE,I,10.7
RP73,RP73_1,,PISY,I,11.4
RP73,RP73_1,,PISY,I,11.5
RP73,RP73_1,,PIBA,C,11.6
RP73,RP73_1,,PIRE,I,12
RP73,RP73_1,,PISY,I,12
RP73,RP73_1,,PIRE,I,12.4
RP73,RP73_1,,PISY,I,12.9
RP73,RP73_1,,PIRE,I,13.3
RP73,RP73_1,,PISY,I,13.6
RP73,RP73_1,,PIRE,I,14.5
RP73,RP73_1,,PIRE,I,15.1
RP73,RP73_1,,PIBA,I,16.2
RP73,RP73_1,,PISY,I,17.7
RP73,RP73_1,,PIRE,I,18.1
RP73,RP73_1,,PIBA,C,19.2
RP73,RP73_1,,PIRE,I,19.2
RP73,RP73_1,,PIRE,C,20.5
RP73,RP73_1,,PIRE,C,21.1
RP73,RP73_1,,PIRE,C,22.5
RP73,RP73_1,,PIRE,C,27.8
RP73,RP73_1,,PIRE,C,28.5
RP73,RP73_1,,PIRE,C,31.7
RP73,RP73_1,,PIRE,C,32.7
RP73,RP73_1,,PIRE,C,33.3
RP73,RP73_1,,PIRE,C,33.9
RP73,RP73_1,,PIRE,C,34.1
RP73,RP73_1,,PIRE,C,35.5
RP73,RP73_1,,PIRE,C,35.7
RP73,RP73_1,,PIRE,C,36.4
RP73,RP73_1,,PIRE,C,37.5
RP73,RP73_1,,PIRE,C,37.8
RP73,RP73_1,,PIRE,C,38.3
RP73,RP73_1,,PIRE,C,38.6
RP73,RP73_1,,PIRE,C,38.6
RP73,RP73_1,,PIRE,C,38.9
RP73,RP73_1,,PIRE,C,40.5
RP73,RP73_1,,PIRE,C,40.7
RP73,RP73_2,,PIRE,I,8.1
RP73,RP73_2,,PIBA,I,8.6
RP73,RP73_2,,PIRE,I,9.5
RP73,RP73_2,,PIRE,I,9.6
RP73,RP73_2,,PISY,I,9.9
RP73,RP73_2,,PIRE,I,10
RP73,RP73_2,,PIRE,I,10.4
RP73,RP73_2,,PIRE,I,11.3
RP73,RP73_2,,PIRE,I,12.4
RP73,RP73_2,,PIRE,I,12.5
RP73,RP73_2,,PIRE,I,13.9
RP73,RP73_2,,PIRE,C,14.7
RP73,RP73_2,,PIRE,C,15.5
RP73,RP73_2,,PISY,C,16.1
RP73,RP73_2,,PIRE,C,17
RP73,RP73_2,,PIRE,C,17.2
RP73,RP73_2,,PIRE,C,17.7
RP73,RP73_2,,PIRE,C,18.5
RP73,RP73_2,,PISY,C,19.7
RP73,RP73_2,,PISY,C,20
RP73,RP73_2,,PIRE,C,23.3
RP73,RP73_2,,PIRE,D,31.7
RP73,RP73_2,,PIRE,C,31.8
RP73,RP73_2,,PIRE,D,32.8
RP73,RP73_2,,PIRE,D,33.2
RP73,RP73_2,,PIRE,D,33.8
RP73,RP73_2,,PIRE,D,34.2
RP73,RP73_2,,PIRE,D,34.2
RP73,RP73_2,,PIRE,D,35.1
RP73,RP73_2,,PIRE,D,36
RP73,RP73_2,,PIRE,D,37.6
RP73,RP73_2,,PIRE,D,38
RP73,RP73_2,,PIRE,D,38.1
RP73,RP73_2,,PIRE,C,38.2
RP73,RP73_2,,PIRE,D,38.5
RP73,RP73_2,,PIRE,D,39.1
RP73,RP73_2,,PIRE,D,39.1
RP73,RP73_3,,PIRE,C,8.1
RP73,RP73_3,,PIRE,I,8.7
RP73,RP73_3,,PIBA,I,11.5
RP73,RP73_3,,PIBA,I,11.6
RP73,RP73_3,,PIRE,I,12.9
RP73,RP73_3,,PIRE,I,15.2
RP73,RP73_3,,PIRE,I,15.2
RP73,RP73_3,,PISY,C,16.1
RP73,RP73_3,,PIRE,C,18.1
RP73,RP73_3,,AMEL,O,8.2
RP73,RP73_3,,PISY,C,18.9
RP73,RP73_3,,PIRE,I,22.2
RP73,RP73_3,,PIRE,C,24.4
RP73,RP73_3,,PIRE,C,25
RP73,RP73_3,,PIRE,C,27.5
RP73,RP73_3,,PIRE,C,28.2
RP73,RP73_3,,PIRE,C,28.3
RP73,RP73_3,,PIRE,C,28.7
RP73,RP73_3,,PIRE,C,28.9
RP73,RP73_3,,PIRE,C,29
RP73,RP73_3,,PIRE,C,29
RP73,RP73_3,,PIRE,C,29.1
RP73,RP73_3,,PIRE,C,29.6
RP73,RP73_3,,PIRE,C,30.3
RP73,RP73_3,,PIRE,C,30.8
RP73,RP73_3,,PIRE,C,32
RP73,RP73_3,,PIRE,C,32.3
RP73,RP73_3,,PIRE,C,32.4
RP73,RP73_3,,PIRE,C,32.5
RP73,RP73_3,,PIRE,C,32.9
RP73,RP73_3,,PIRE,C,33.1
RP73,RP73_3,,PIRE,C,33.2
RP73,RP73_3,,PIRE,C,33.3
RP73,RP73_3,,PIRE,C,33.4
RP73,RP73_3,,PIRE,C,34.5
RP73,RP73_3,,PIRE,C,35.4
RP73,RP73_3,,PIRE,D,36.8
RP73,RP73_3,,PIRE,D,37.6
RP73,RP73_3,,PISY,C,38.1
RP73,RP73_3,,PIRE,D,39.3
RP97,RP97_1,,PIST,I,8.5
RP97,RP97_1,,PIST,I,8.7
RP97,RP97_1,,POTR,D,13.6
RP97,RP97_1,,PIRE,I,8
RP97,RP97_1,,PIRE,I,8.1
RP97,RP97_1,,PIRE,I,8.3
RP97,RP97_1,,PIRE,I,8.3
RP97,RP97_1,,PIRE,I,8.4
RP97,RP97_1,,PIRE,I,9.1
RP97,RP97_1,,PIRE,I,9.1
RP97,RP97_1,,PIRE,I,9.3
RP97,RP97_1,,PIRE,I,9.4
RP97,RP97_1,,PIRE,I,9.6
RP97,RP97_1,,PIRE,I,9.7
RP97,RP97_1,,PIRE,C,9.7
RP97,RP97_1,,PIRE,C,10.3
RP97,RP97_1,,PIRE,C,10.4
RP97,RP97_1,,PIRE,C,10.4
RP97,RP97_1,,PIRE,I,10.7
RP97,RP97_1,,PIRE,C,10.9
RP97,RP97_1,,PIRE,I,11.7
RP97,RP97_1,,PIRE,C,11.7
RP97,RP97_1,,PIRE,I,12.2
RP97,RP97_1,,PIRE,C,12.4
RP97,RP97_1,,PIRE,C,12.6
RP97,RP97_1,,PIRE,C,12.7
RP97,RP97_1,,PIRE,C,12.9
RP97,RP97_1,,PIRE,C,13
RP97,RP97_1,,PIRE,C,14.1
RP97,RP97_1,,PIRE,C,14.3
RP97,RP97_1,,PIRE,D,14.6
RP97,RP97_1,,PIRE,C,15.1
RP97,RP97_1,,PIRE,D,15.2
RP97,RP97_1,,PIRE,D,15.3
RP97,RP97_1,,PIRE,C,15.7
RP97,RP97_1,,PIRE,D,16.1
RP97,RP97_1,,PIRE,C,17.2
RP97,RP97_1,,PIRE,D,17.5
RP97,RP97_1,,PIRE,D,18.2
RP97,RP97_1,,PIRE,D,20.1
RP97,RP97_1,,PIRE,D,21.3
RP97,RP97_1,,PIBA,D,25.2
RP97,RP97_1,,POTR,D,10.7
RP97,RP97_1,,POTR,C,11.2
RP97,RP97_1,,POTR,D,11.6
RP97,RP97_2,,PIRE,I,8
RP97,RP97_2,,PIRE,I,8
RP97,RP97_2,,PIRE,I,8.2
RP97,RP97_2,,PIRE,I,8.3
RP97,RP97_2,,PIRE,I,8.9
RP97,RP97_2,,PIRE,I,9.2
RP97,RP97_2,,PIRE,I,9.4
RP97,RP97_2,,POTR,C,17.6
RP97,RP97_2,,PIRE,I,10
RP97,RP97_2,,PIRE,I,10.1
RP97,RP97_2,,PIRE,C,10.2
RP97,RP97_2,,POTR,D,18.5
RP97,RP97_2,,PIRE,I,10.5
RP97,RP97_2,,POTR,D,19.2
RP97,RP97_2,,PIRE,I,10.9
RP97,RP97_2,,PIRE,I,10.9
RP97,RP97_2,,PIRE,C,11.2
RP97,RP97_2,,PIRE,C,11.2
RP97,RP97_2,,PIRE,I,11.7
RP97,RP97_2,,PIRE,I,11.7
RP97,RP97_2,,PIRE,C,11.8
RP97,RP97_2,,PIRE,C,11.8
RP97,RP97_2,,POTR,D,20.3
RP97,RP97_2,,PIBA,C,11.9
RP97,RP97_2,,PIRE,C,11.9
RP97,RP97_2,,PIRE,C,12.2
RP97,RP97_2,,PIRE,C,12.5
RP97,RP97_2,,PIRE,I,12.5
RP97,RP97_2,,PIRE,C,12.8
RP97,RP97_2,,PIBA,C,12.9
RP97,RP97_2,,PIRE,C,13
RP97,RP97_2,,PIRE,C,13.3
RP97,RP97_2,,PIBA,C,13.9
RP97,RP97_2,,PIRE,C,14
RP97,RP97_2,,PIRE,C,14.5
RP97,RP97_2,,PIRE,D,14.9
RP97,RP97_2,,PIRE,C,15
RP97,RP97_2,,PIRE,C,15
RP97,RP97_2,,PIRE,C,15.1
RP97,RP97_2,,PIRE,C,15.1
RP97,RP97_2,,PIRE,C,15.1
RP97,RP97_2,,PIRE,C,15.4
RP97,RP97_2,,PIRE,C,15.6
RP97,RP97_2,,PIRE,C,15.7
RP97,RP97_2,,PIRE,C,16
RP97,RP97_2,,PIRE,C,16.4
RP97,RP97_2,,PIRE,C,16.4
RP97,RP97_2,,PIRE,C,16.4
RP97,RP97_2,,PIRE,C,17
RP97,RP97_2,,PIRE,C,17.6
RP97,RP97_2,,PIRE,D,18.4
RP97,RP97_2,,PIRE,D,19.5
RP97,RP97_2,,PIRE,D,20
RP97,RP97_2,,PIRE,D,20.2
RP97,RP97_2,,PIRE,C,20.5
RP97,RP97_2,,PIRE,C,21.2
RP97,RP97_2,,PIRE,D,22
RP97,RP97_2,,PIRE,C,22.8
RP97,RP97_2,,PIRE,C,23.2
RP97,RP97_2,,PIST,D,33.7
RP97,RP97_2,,POTR,C,9
RP97,RP97_2,,POTR,C,11
RP97,RP97_3,,PIST,I,9.4
RP97,RP97_3,,PIST,C,14.8
RP97,RP97_3,,POTR,D,14.8
RP97,RP97_3,,ACRU,I,8.6
RP97,RP97_3,,POTR,D,15
RP97,RP97_3,,ACRU,D,12.1
RP97,RP97_3,,PIRE,I,8
RP97,RP97_3,,PIRE,I,8.1
RP97,RP97_3,,PIRE,I,8.2
RP97,RP97_3,,PIRE,I,8.2
RP97,RP97_3,,PIRE,I,8.3
RP97,RP97_3,,PIRE,I,8.5
RP97,RP97_3,,PIRE,I,8.5
RP97,RP97_3,,PIRE,I,8.5
RP97,RP97_3,,PIRE,I,8.7
RP97,RP97_3,,PIRE,I,8.7
RP97,RP97_3,,PIRE,I,8.7
RP97,RP97_3,,PIRE,I,8.9
RP97,RP97_3,,PIRE,I,8.9
RP97,RP97_3,,PIRE,I,8.9
RP97,RP97_3,,PIRE,I,9
RP97,RP97_3,,PIRE,I,9.2
RP97,RP97_3,,PIRE,I,9.2
RP97,RP97_3,,PIRE,I,9.3
RP97,RP97_3,,PIRE,I,9.4
RP97,RP97_3,,PIRE,I,9.4
RP97,RP97_3,,PIRE,I,9.5
RP97,RP97_3,,PIRE,I,9.8
RP97,RP97_3,,PIRE,I,9.8
RP97,RP97_3,,PIRE,I,9.8
RP97,RP97_3,,PIRE,I,10.1
RP97,RP97_3,,PIRE,C,10.3
RP97,RP97_3,,PIRE,I,10.3
RP97,RP97_3,,PIRE,I,10.4
RP97,RP97_3,,PIRE,I,10.6
RP97,RP97_3,,PIRE,I,10.6
RP97,RP97_3,,PIRE,I,10.7
RP97,RP97_3,,ACRU,D,25.9
RP97,RP97_3,,PIRE,I,11.2
RP97,RP97_3,,PIRE,C,11.2
RP97,RP97_3,,PIRE,I,11.3
RP97,RP97_3,,POTR,D,20.1
RP97,RP97_3,,POTR,D,20.7
RP97,RP97_3,,POTR,D,21
RP97,RP97_3,,PIRE,I,12.9
RP97,RP97_3,,POTR,D,23.5
RP97,RP97_3,,POTR,D,24
RP97,RP97_3,,PIBA,C,15.3
RP97,RP97_3,,PIRE,C,17.3
RP97,RP97_3,,POTR,I,8.7
